run_name,fpr,tpr
logreg-baseline,0.3309201719157331,0.9591836734693877
logreg-baseline,0.3322764743183259,0.9591836734693877
logreg-baseline,0.3361340097231029,0.9591836734693877
logreg-baseline,0.34402522370182487,0.9591836734693877
logreg-baseline,0.3467906714577609,0.9591836734693877
logreg-baseline,0.3480765165926865,0.9591836734693877
logreg-baseline,0.35524554357782007,0.9591836734693877
logreg-baseline,0.3580814486014232,0.9591836734693877
logreg-baseline,0.36063552455435777,0.9693877551020408
logreg-baseline,0.3615338547171141,0.9693877551020408
logreg-baseline,0.36472204607905306,0.9693877551020408
logreg-baseline,0.36791023744099205,0.9693877551020408
logreg-baseline,0.3691080109913338,0.9693877551020408
logreg-baseline,0.37049954202776014,0.9693877551020408
logreg-baseline,0.37511449305995914,0.9693877551020408
logreg-baseline,0.38001127316282673,0.9693877551020408
logreg-baseline,0.3817198619037554,0.9693877551020408
logreg-baseline,0.3852074966532798,0.9693877551020408
logreg-baseline,0.3918480941309096,0.9693877551020408
logreg-baseline,0.3941203410131755,0.9693877551020408
logreg-baseline,0.3951419713943493,0.9693877551020408
logreg-baseline,0.4049179172831678,0.9693877551020408
logreg-baseline,0.4084407806665257,0.9693877551020408
logreg-baseline,0.41293243148030717,0.9693877551020408
logreg-baseline,0.4140949763968153,0.9693877551020408
logreg-baseline,0.4148171633904037,0.9693877551020408
logreg-baseline,0.4174240822940886,0.9693877551020408
logreg-baseline,0.41915028535193405,0.9693877551020408
logreg-baseline,0.4226907630522088,0.9693877551020408
logreg-baseline,0.42531529627281056,0.9693877551020408
logreg-baseline,0.4272352568167406,0.9693877551020408
logreg-baseline,0.4308461917846826,0.9693877551020408
logreg-baseline,0.43424575494962303,0.9693877551020408
logreg-baseline,0.4365884590995561,0.9693877551020408
logreg-baseline,0.441379553300923,0.9693877551020408
logreg-baseline,0.4422074261960121,0.9693877551020408
logreg-baseline,0.44583597548087084,0.9693877551020408
logreg-baseline,0.4506270696822377,0.9693877551020408
logreg-baseline,0.45439653350243076,0.9693877551020408
logreg-baseline,0.4595575283590502,0.9693877551020408
logreg-baseline,0.46249911928415416,0.9693877551020408
logreg-baseline,0.46986190375537235,0.9693877551020408
logreg-baseline,0.47465299795673926,0.9693877551020408
logreg-baseline,0.47572747128866344,0.9693877551020408
logreg-baseline,0.4891143521454238,0.9693877551020408
logreg-baseline,0.4968294229549778,0.9693877551020408
logreg-baseline,0.4992073557387445,0.9795918367346939
logreg-baseline,0.5050729232720355,0.9795918367346939
logreg-baseline,0.5087719298245614,0.9795918367346939
logreg-baseline,0.5129289086169239,0.9897959183673469
logreg-baseline,0.5145494257732686,0.9897959183673469
logreg-baseline,0.5164870006341155,0.9897959183673469
logreg-baseline,0.5205735221588107,0.9897959183673469
logreg-baseline,0.5241844571267527,0.9897959183673469
logreg-baseline,0.5305079968998803,0.9897959183673469
logreg-baseline,0.5311068836750511,0.9897959183673469
logreg-baseline,0.5341893891354893,0.9897959183673469
logreg-baseline,0.5387338829000211,0.9897959183673469
logreg-baseline,0.5397026703304446,0.9897959183673469
logreg-baseline,0.5428204044247165,0.9897959183673469
logreg-baseline,0.5447227506517297,0.9897959183673469
logreg-baseline,0.5478580990629184,0.9897959183673469
logreg-baseline,0.5489501867117593,0.9897959183673469
logreg-baseline,0.5565771859367293,0.9897959183673469
logreg-baseline,0.560047206369337,0.9897959183673469
logreg-baseline,0.5637814415556964,0.9897959183673469
logreg-baseline,0.5685725357570633,0.9897959183673469
logreg-baseline,0.5696293947720708,0.9897959183673469
logreg-baseline,0.5737511449305996,0.9897959183673469
logreg-baseline,0.5748608468963574,0.9897959183673469
logreg-baseline,0.5766751215387868,0.9897959183673469
logreg-baseline,0.578242795744381,0.9897959183673469
logreg-baseline,0.580761643063482,0.9897959183673469
logreg-baseline,0.5842140491791729,0.9897959183673469
logreg-baseline,0.5902909885154654,0.9897959183673469
logreg-baseline,0.5975480870851828,0.9897959183673469
logreg-baseline,0.6058972733037413,0.9897959183673469
logreg-baseline,0.6086627210596773,0.9897959183673469
logreg-baseline,0.6131543718734588,0.9897959183673469
logreg-baseline,0.6143521454238005,0.9897959183673469
logreg-baseline,0.6196540548157542,0.9897959183673469
logreg-baseline,0.6216797012611851,0.9897959183673469
logreg-baseline,0.6308567603748326,0.9897959183673469
logreg-baseline,0.6389769604734729,0.9897959183673469
logreg-baseline,0.6461459874586064,0.9897959183673469
logreg-baseline,0.6598146973860354,0.9897959183673469
logreg-baseline,0.6683400267737617,0.9897959183673469
logreg-baseline,0.6706475022898613,0.9897959183673469
logreg-baseline,0.6883851194250687,0.9897959183673469
logreg-baseline,0.692718241386599,0.9897959183673469
logreg-baseline,0.6980377650954696,0.9897959183673469
logreg-baseline,0.7021419009370816,0.9897959183673469
logreg-baseline,0.7069153808215317,0.9897959183673469
logreg-baseline,0.7075671105474529,0.9897959183673469
logreg-baseline,0.709909814697386,0.9897959183673469
logreg-baseline,0.7255865567533291,0.9897959183673469
logreg-baseline,0.7289332769675192,0.9897959183673469
logreg-baseline,0.7337595998027197,0.9897959183673469
logreg-baseline,0.734481786796308,0.9897959183673469
logreg-baseline,0.7509687874304235,0.9897959183673469
logreg-baseline,0.75428027901078,0.9897959183673469
logreg-baseline,0.7587367011907278,0.9897959183673469
logreg-baseline,0.7745191291481717,0.9897959183673469
logreg-baseline,0.7766328471781865,0.9897959183673469
logreg-baseline,0.781529627281054,0.9897959183673469
logreg-baseline,0.7874832663989291,0.9897959183673469
logreg-baseline,0.8113330515042627,0.9897959183673469
logreg-baseline,0.8173571478898048,0.9897959183673469
logreg-baseline,0.8242091171704361,0.9897959183673469
logreg-baseline,0.8348305502712605,0.9897959183673469
logreg-baseline,0.846949200310012,0.9897959183673469
logreg-baseline,0.8496441907982808,0.9897959183673469
logreg-baseline,0.8536954836891425,0.9897959183673469
logreg-baseline,0.8688614105544987,0.9897959183673469
logreg-baseline,0.8742513915310365,0.9897959183673469
logreg-baseline,0.8848904389487776,0.9897959183673469
logreg-baseline,0.8924645952229973,0.9897959183673469
logreg-baseline,0.897766504614951,0.9897959183673469
logreg-baseline,0.9007609384908053,1.0
logreg-baseline,0.9020115549918974,1.0
logreg-baseline,0.9052525893045867,1.0
logreg-baseline,0.9225674628337913,1.0
logreg-baseline,0.9235362502642147,1.0
logreg-baseline,0.9302120763756782,1.0
logreg-baseline,0.9319382794335236,1.0
logreg-baseline,0.9337349397590361,1.0
logreg-baseline,0.9346684985556261,1.0
logreg-baseline,0.9353906855492145,1.0
logreg-baseline,0.9418903684915099,1.0
logreg-baseline,0.9432995138448531,1.0
logreg-baseline,0.9509969703374903,1.0
logreg-baseline,0.9523180441062495,1.0
logreg-baseline,0.9594166138237159,1.0
logreg-baseline,0.9682237722821109,1.0
logreg-baseline,0.9783872331430987,1.0
logreg-baseline,0.9807299372930318,1.0
logreg-baseline,0.9899598393574297,1.0
logreg-baseline,0.9902064397942648,1.0
logreg-baseline,0.9979567392376524,1.0
logreg-baseline,1.0,1.0
xgb-d4-lr10-n300,0.0,0.0
xgb-d4-lr10-n300,3.5264039495724237e-05,0.7448979591836735
xgb-d4-lr10-n300,0.0006347527109230362,0.8673469387755102
xgb-d4-lr10-n300,0.00483117341091422,0.8979591836734694
xgb-d4-lr10-n300,0.015798289694084457,0.9081632653061225
xgb-d4-lr10-n300,0.023468218284404478,0.9081632653061225
xgb-d4-lr10-n300,0.02715331041170766,0.9285714285714286
xgb-d4-lr10-n300,0.031913955743630436,0.9285714285714286
xgb-d4-lr10-n300,0.036745129154544656,0.9285714285714286
xgb-d4-lr10-n300,0.04517323459402275,0.9387755102040817
xgb-d4-lr10-n300,0.05668694348937671,0.9387755102040817
xgb-d4-lr10-n300,0.0646918804549061,0.9387755102040817
xgb-d4-lr10-n300,0.0755884686590849,0.9387755102040817
xgb-d4-lr10-n300,0.08821299479855417,0.9387755102040817
xgb-d4-lr10-n300,0.11009433130565106,0.9387755102040817
xgb-d4-lr10-n300,0.1152428810720268,0.9387755102040817
xgb-d4-lr10-n300,0.12285991360310324,0.9387755102040817
xgb-d4-lr10-n300,0.1247818037556202,0.9387755102040817
xgb-d4-lr10-n300,0.13479679097240588,0.9489795918367347
xgb-d4-lr10-n300,0.1414087983778542,0.9489795918367347
xgb-d4-lr10-n300,0.1494137353433836,0.9489795918367347
xgb-d4-lr10-n300,0.15521466984043022,0.9489795918367347
xgb-d4-lr10-n300,0.15872344177025477,0.9489795918367347
xgb-d4-lr10-n300,0.17159481618619413,0.9489795918367347
xgb-d4-lr10-n300,0.17690205413030063,0.9489795918367347
xgb-d4-lr10-n300,0.1846425107996121,0.9489795918367347
xgb-d4-lr10-n300,0.18875077140086396,0.9591836734693877
xgb-d4-lr10-n300,0.19550383496429516,0.9591836734693877
xgb-d4-lr10-n300,0.20738781627435424,0.9591836734693877
xgb-d4-lr10-n300,0.21161950101384114,0.9591836734693877
xgb-d4-lr10-n300,0.21488142466719562,0.9591836734693877
