run_name,precision,recall
logreg-baseline,0.005140544678989391,0.9591836734693877
logreg-baseline,0.005223092737678502,0.9591836734693877
logreg-baseline,0.005250677506775068,0.9489795918367347
logreg-baseline,0.005336546737820623,0.9489795918367347
logreg-baseline,0.0054249547920434,0.9489795918367347
logreg-baseline,0.005518305346229158,0.9489795918367347
logreg-baseline,0.0056128915444504796,0.9489795918367347
logreg-baseline,0.005710776788455634,0.9489795918367347
logreg-baseline,0.005813590048134025,0.9489795918367347
logreg-baseline,0.005918666072678673,0.9489795918367347
logreg-baseline,0.0060287825748735905,0.9489795918367347
logreg-baseline,0.006141045958795562,0.9489795918367347
logreg-baseline,0.0062588330304865734,0.9489795918367347
logreg-baseline,0.006380789022298456,0.9489795918367347
logreg-baseline,0.006506681592387882,0.9489795918367347
logreg-baseline,0.006638589478192591,0.9489795918367347
logreg-baseline,0.006776450014573011,0.9489795918367347
logreg-baseline,0.006919128041068373,0.9489795918367347
logreg-baseline,0.007069017938583156,0.9489795918367347
logreg-baseline,0.007228915662650603,0.9489795918367347
logreg-baseline,0.007391511683357177,0.9489795918367347
logreg-baseline,0.007562820200048792,0.9489795918367347
logreg-baseline,0.007740324594257179,0.9489795918367347
logreg-baseline,0.007930416986441546,0.9489795918367347
logreg-baseline,0.008127239360307612,0.9489795918367347
logreg-baseline,0.00833482702993368,0.9489795918367347
logreg-baseline,0.008557232241442768,0.9489795918367347
logreg-baseline,0.008785187984129982,0.9489795918367347
logreg-baseline,0.009026497136756285,0.9489795918367347
logreg-baseline,0.009284216831386643,0.9489795918367347
logreg-baseline,0.009554140127388535,0.9489795918367347
logreg-baseline,0.009839187473550571,0.9489795918367347
logreg-baseline,0.010143979057591623,0.9489795918367347
logreg-baseline,0.010465901417960837,0.9489795918367347
logreg-baseline,0.010808926080892609,0.9489795918367347
logreg-baseline,0.011179228272628922,0.9489795918367347
logreg-baseline,0.011574362165525825,0.9489795918367347
logreg-baseline,0.011996904024767802,0.9489795918367347
logreg-baseline,0.012449799196787148,0.9489795918367347
logreg-baseline,0.0129400306108251,0.9489795918367347
logreg-baseline,0.01347045191193511,0.9489795918367347
logreg-baseline,0.014048338368580061,0.9489795918367347
logreg-baseline,0.01467571406028089,0.9489795918367347
logreg-baseline,0.015361744301288404,0.9489795918367347
logreg-baseline,0.01611785095320624,0.9489795918367347
logreg-baseline,0.016952242070725484,0.9489795918367347
logreg-baseline,0.017682106477032482,0.9387755102040817
logreg-baseline,0.018767849857201143,0.9387755102040817
logreg-baseline,0.01993067590987868,0.9387755102040817
logreg-baseline,0.02077562326869806,0.9183673469387755
logreg-baseline,0.022222222222222223,0.9183673469387755
logreg-baseline,0.02389169100079639,0.9183673469387755
logreg-baseline,0.025832376578645237,0.9183673469387755
logreg-baseline,0.028133791809940606,0.9183673469387755
logreg-baseline,0.030853616729516628,0.9183673469387755
logreg-baseline,0.034181541967337636,0.9183673469387755
logreg-baseline,0.038281582305401955,0.9183673469387755
